# Total Phase Data Center(tm) v6.61
# (c) 2005-2013 Total Phase, Inc.
# www.totalphase.com
#
# Fri Nov 21 12:41:12 2014
#
# Level,Ch,Index,m:s.ms.us,Len,Err,Bitrate,ID,Record,DLC,Data
0,A,11472,0:15.599.185,1 B,,250 KHz,002,Data Frame,1,CB
0,A,11473,0:15.599.418,1 B,,250 KHz,002,Data Frame,1,CC
0,A,11474,0:15.599.650,1 B,,250 KHz,002,Data Frame,1,CD
0,A,11475,0:15.599.894,1 B,,250 KHz,002,Data Frame,1,CE
0,A,11476,0:15.600.134,1 B,,250 KHz,002,Data Frame,1,CF
0,A,11477,0:15.600.367,1 B,,250 KHz,002,Data Frame,1,D0
0,A,11478,0:15.600.599,1 B,,250 KHz,002,Data Frame,1,D1
0,A,11479,0:15.600.835,1 B,,250 KHz,002,Data Frame,1,D2
0,A,11480,0:15.601.071,1 B,,250 KHz,002,Data Frame,1,D3
0,A,11481,0:15.601.304,1 B,,250 KHz,002,Data Frame,1,D4
0,A,11482,0:15.601.536,1 B,,250 KHz,002,Data Frame,1,D5
0,A,11483,0:15.601.852,1 B,,250 KHz,002,Data Frame,1,D6
0,A,11484,0:15.602.084,1 B,,250 KHz,002,Data Frame,1,D7
0,A,11485,0:15.602.316,1 B,,250 KHz,002,Data Frame,1,D8
0,A,11486,0:15.602.553,1 B,,250 KHz,002,Data Frame,1,D9
0,A,11487,0:15.602.789,1 B,,250 KHz,002,Data Frame,1,DA
0,A,11488,0:15.603.021,1 B,,250 KHz,002,Data Frame,1,DB
0,A,11489,0:15.603.253,1 B,,250 KHz,002,Data Frame,1,DC
0,A,11490,0:15.603.486,1 B,,250 KHz,002,Data Frame,1,DD
0,A,11491,0:15.603.718,1 B,,250 KHz,002,Data Frame,1,DE
0,A,11492,0:15.603.958,1 B,,250 KHz,002,Data Frame,1,DF
0,A,11493,0:15.604.198,1 B,,250 KHz,002,Data Frame,1,E0
0,A,11494,0:15.604.435,1 B,,250 KHz,002,Data Frame,1,E1
0,A,11495,0:15.604.671,1 B,,250 KHz,002,Data Frame,1,E2
0,A,11496,0:15.604.907,1 B,,250 KHz,002,Data Frame,1,E3
0,A,11497,0:15.605.143,1 B,,250 KHz,002,Data Frame,1,E4
0,A,11498,0:15.605.376,1 B,,250 KHz,002,Data Frame,1,E5
0,A,11499,0:15.605.652,1 B,,250 KHz,002,Data Frame,1,E6
0,A,11500,0:15.605.888,1 B,,250 KHz,002,Data Frame,1,E7
0,A,11501,0:15.606.120,1 B,,250 KHz,002,Data Frame,1,E8
0,A,11502,0:15.606.352,1 B,,250 KHz,002,Data Frame,1,E9
0,A,11503,0:15.606.589,1 B,,250 KHz,002,Data Frame,1,EA
0,A,11504,0:15.606.833,1 B,,250 KHz,002,Data Frame,1,EB
0,A,11505,0:15.607.069,1 B,,250 KHz,002,Data Frame,1,EC
0,A,11506,0:15.607.301,1 B,,250 KHz,002,Data Frame,1,ED
0,A,11507,0:15.607.534,1 B,,250 KHz,002,Data Frame,1,EE
0,A,11508,0:15.607.766,1 B,,250 KHz,002,Data Frame,1,EF
0,A,11509,0:15.608.006,1 B,,250 KHz,002,Data Frame,1,F0
0,A,11510,0:15.608.242,1 B,,250 KHz,002,Data Frame,1,F1
0,A,11511,0:15.608.483,1 B,,250 KHz,002,Data Frame,1,F2
0,A,11512,0:15.608.719,1 B,,250 KHz,002,Data Frame,1,F3
0,A,11513,0:15.608.955,1 B,,250 KHz,002,Data Frame,1,F4
0,A,11514,0:15.609.195,1 B,,250 KHz,002,Data Frame,1,F5
0,A,11515,0:15.609.535,1 B,,250 KHz,002,Data Frame,1,F6
0,A,11516,0:15.609.780,1 B,,250 KHz,002,Data Frame,1,F7
0,A,11517,0:15.610.016,1 B,,250 KHz,002,Data Frame,1,F8
0,A,11518,0:15.610.252,1 B,,250 KHz,002,Data Frame,1,F9
0,A,11519,0:15.610.492,1 B,,250 KHz,002,Data Frame,1,FA
0,A,11520,0:15.610.729,1 B,,250 KHz,002,Data Frame,1,FB
0,A,11521,0:15.610.969,1 B,,250 KHz,002,Data Frame,1,FC
0,A,11522,0:15.611.213,1 B,,250 KHz,002,Data Frame,1,FD
0,A,11523,0:15.611.453,1 B,,250 KHz,002,Data Frame,1,FE
0,A,11524,0:15.611.690,1 B,,250 KHz,002,Data Frame,1,FF
0,A,11525,0:15.611.926,1 B,,250 KHz,002,Data Frame,1,00
0,A,11526,0:15.612.162,1 B,,250 KHz,002,Data Frame,1,01
0,A,11527,0:15.612.398,1 B,,250 KHz,002,Data Frame,1,02
0,A,11528,0:15.612.642,1 B,,250 KHz,002,Data Frame,1,03
0,A,11529,0:15.612.883,1 B,,250 KHz,002,Data Frame,1,04
0,A,11530,0:15.613.119,1 B,,250 KHz,002,Data Frame,1,05
0,A,11531,0:15.613.435,1 B,,250 KHz,002,Data Frame,1,06
0,A,11532,0:15.613.679,1 B,,250 KHz,002,Data Frame,1,07
0,A,11533,0:15.613.916,1 B,,250 KHz,002,Data Frame,1,08
0,A,11534,0:15.614.148,1 B,,250 KHz,002,Data Frame,1,09
0,A,11535,0:15.614.380,1 B,,250 KHz,002,Data Frame,1,0A
0,A,11536,0:15.614.616,1 B,,250 KHz,002,Data Frame,1,0B
0,A,11537,0:15.614.853,1 B,,250 KHz,002,Data Frame,1,0C
0,A,11538,0:15.615.085,1 B,,250 KHz,002,Data Frame,1,0D
0,A,11539,0:15.615.317,1 B,,250 KHz,002,Data Frame,1,0E
0,A,11540,0:15.615.549,1 B,,250 KHz,002,Data Frame,1,0F
0,A,11541,0:15.615.785,1 B,,250 KHz,002,Data Frame,1,10
0,A,11542,0:15.616.018,1 B,,250 KHz,002,Data Frame,1,11
0,A,11543,0:15.616.250,1 B,,250 KHz,002,Data Frame,1,12
0,A,11544,0:15.616.482,1 B,,250 KHz,002,Data Frame,1,13
0,A,11545,0:15.616.718,1 B,,250 KHz,002,Data Frame,1,14
0,A,11546,0:15.616.951,1 B,,250 KHz,002,Data Frame,1,15
0,A,11547,0:15.617.247,1 B,,250 KHz,002,Data Frame,1,16
0,A,11548,0:15.617.479,1 B,,250 KHz,002,Data Frame,1,17
0,A,11549,0:15.617.711,1 B,,250 KHz,002,Data Frame,1,18
0,A,11550,0:15.617.948,1 B,,250 KHz,002,Data Frame,1,19
0,A,11551,0:15.618.180,1 B,,250 KHz,002,Data Frame,1,1A
0,A,11552,0:15.618.412,1 B,,250 KHz,002,Data Frame,1,1B
0,A,11553,0:15.618.644,1 B,,250 KHz,002,Data Frame,1,1C
0,A,11554,0:15.618.876,1 B,,250 KHz,002,Data Frame,1,1D
0,A,11555,0:15.619.109,1 B,,250 KHz,002,Data Frame,1,1E
0,A,11556,0:15.619.353,1 B,,250 KHz,002,Data Frame,1,1F
0,A,11557,0:15.619.589,1 B,,250 KHz,002,Data Frame,1,20
0,A,11558,0:15.619.821,1 B,,250 KHz,002,Data Frame,1,21
0,A,11559,0:15.620.054,1 B,,250 KHz,002,Data Frame,1,22
0,A,11560,0:15.620.286,1 B,,250 KHz,002,Data Frame,1,23
0,A,11561,0:15.620.522,1 B,,250 KHz,002,Data Frame,1,24
0,A,11562,0:15.620.754,1 B,,250 KHz,002,Data Frame,1,25
0,A,11563,0:15.621.031,1 B,,250 KHz,002,Data Frame,1,26
0,A,11564,0:15.621.263,1 B,,250 KHz,002,Data Frame,1,27
0,A,11565,0:15.621.499,1 B,,250 KHz,002,Data Frame,1,28
0,A,11566,0:15.621.735,1 B,,250 KHz,002,Data Frame,1,29
0,A,11567,0:15.621.967,1 B,,250 KHz,002,Data Frame,1,2A
0,A,11568,0:15.622.204,1 B,,250 KHz,002,Data Frame,1,2B
0,A,11569,0:15.622.436,1 B,,250 KHz,002,Data Frame,1,2C
0,A,11570,0:15.622.668,1 B,,250 KHz,002,Data Frame,1,2D
0,A,11571,0:15.622.904,1 B,,250 KHz,002,Data Frame,1,2E
0,A,11572,0:15.623.141,1 B,,250 KHz,002,Data Frame,1,2F
0,A,11573,0:15.623.373,1 B,,250 KHz,002,Data Frame,1,30
0,A,11574,0:15.623.605,1 B,,250 KHz,002,Data Frame,1,31
0,A,11575,0:15.623.841,1 B,,250 KHz,002,Data Frame,1,32
0,A,11576,0:15.624.074,1 B,,250 KHz,002,Data Frame,1,33
0,A,11577,0:15.624.306,1 B,,250 KHz,002,Data Frame,1,34
0,A,11578,0:15.624.542,1 B,,250 KHz,002,Data Frame,1,35
0,A,11579,0:15.624.838,1 B,,250 KHz,002,Data Frame,1,36
0,A,11580,0:15.625.070,1 B,,250 KHz,002,Data Frame,1,37
0,A,11581,0:15.625.303,1 B,,250 KHz,002,Data Frame,1,38
0,A,11582,0:15.625.535,1 B,,250 KHz,002,Data Frame,1,39
0,A,11583,0:15.625.771,1 B,,250 KHz,002,Data Frame,1,3A
0,A,11584,0:15.626.007,1 B,,250 KHz,002,Data Frame,1,3B
0,A,11585,0:15.626.240,1 B,,250 KHz,002,Data Frame,1,3C
0,A,11586,0:15.626.472,1 B,,250 KHz,002,Data Frame,1,3D
0,A,11587,0:15.626.712,1 B,,250 KHz,002,Data Frame,1,3E
0,A,11588,0:15.626.948,1 B,,250 KHz,002,Data Frame,1,3F
0,A,11589,0:15.627.189,1 B,,250 KHz,002,Data Frame,1,40
0,A,11590,0:15.627.429,1 B,,250 KHz,002,Data Frame,1,41
0,A,11591,0:15.627.661,1 B,,250 KHz,002,Data Frame,1,42
0,A,11592,0:15.627.893,1 B,,250 KHz,002,Data Frame,1,43
0,A,11593,0:15.628.129,1 B,,250 KHz,002,Data Frame,1,44
0,A,11594,0:15.628.362,1 B,,250 KHz,002,Data Frame,1,45
0,A,11595,0:15.628.674,1 B,,250 KHz,002,Data Frame,1,46
0,A,11596,0:15.628.910,1 B,,250 KHz,002,Data Frame,1,47
0,A,11597,0:15.629.146,1 B,,250 KHz,002,Data Frame,1,48
0,A,11598,0:15.629.379,1 B,,250 KHz,002,Data Frame,1,49
0,A,11599,0:15.629.615,1 B,,250 KHz,002,Data Frame,1,4A
0,A,11600,0:15.629.847,1 B,,250 KHz,002,Data Frame,1,4B
0,A,11601,0:15.630.083,1 B,,250 KHz,002,Data Frame,1,4C
0,A,11602,0:15.630.316,1 B,,250 KHz,002,Data Frame,1,4D
0,A,11603,0:15.630.548,1 B,,250 KHz,002,Data Frame,1,4E
0,A,11604,0:15.630.788,1 B,,250 KHz,002,Data Frame,1,4F
0,A,11605,0:15.631.024,1 B,,250 KHz,002,Data Frame,1,50
0,A,11606,0:15.631.261,1 B,,250 KHz,002,Data Frame,1,51
0,A,11607,0:15.631.493,1 B,,250 KHz,002,Data Frame,1,52
0,A,11608,0:15.631.725,1 B,,250 KHz,002,Data Frame,1,53
0,A,11609,0:15.631.957,1 B,,250 KHz,002,Data Frame,1,54
0,A,11610,0:15.632.189,1 B,,250 KHz,002,Data Frame,1,55
0,A,11611,0:15.632.534,1 B,,250 KHz,002,Data Frame,1,56
0,A,11612,0:15.632.766,1 B,,250 KHz,002,Data Frame,1,57
0,A,11613,0:15.633.006,1 B,,250 KHz,002,Data Frame,1,58
0,A,11614,0:15.633.242,1 B,,250 KHz,002,Data Frame,1,59
0,A,11615,0:15.633.475,1 B,,250 KHz,002,Data Frame,1,5A
0,A,11616,0:15.633.707,1 B,,250 KHz,002,Data Frame,1,5B
0,A,11617,0:15.633.939,1 B,,250 KHz,002,Data Frame,1,5C
0,A,11618,0:15.634.175,1 B,,250 KHz,002,Data Frame,1,5D
0,A,11619,0:15.634.412,1 B,,250 KHz,002,Data Frame,1,5E
0,A,11620,0:15.634.648,1 B,,250 KHz,002,Data Frame,1,5F
0,A,11621,0:15.634.884,1 B,,250 KHz,002,Data Frame,1,60
0,A,11622,0:15.635.120,1 B,,250 KHz,002,Data Frame,1,61
0,A,11623,0:15.635.352,1 B,,250 KHz,002,Data Frame,1,62
0,A,11624,0:15.635.589,1 B,,250 KHz,002,Data Frame,1,63
0,A,11625,0:15.635.825,1 B,,250 KHz,002,Data Frame,1,64
0,A,11626,0:15.636.061,1 B,,250 KHz,002,Data Frame,1,65
0,A,11627,0:15.636.345,1 B,,250 KHz,002,Data Frame,1,66
0,A,11628,0:15.636.578,1 B,,250 KHz,002,Data Frame,1,67
0,A,11629,0:15.636.810,1 B,,250 KHz,002,Data Frame,1,68
0,A,11630,0:15.637.042,1 B,,250 KHz,002,Data Frame,1,69
0,A,11631,0:15.637.274,1 B,,250 KHz,002,Data Frame,1,6A
0,A,11632,0:15.637.511,1 B,,250 KHz,002,Data Frame,1,6B
0,A,11633,0:15.637.747,1 B,,250 KHz,002,Data Frame,1,6C
0,A,11634,0:15.637.979,1 B,,250 KHz,002,Data Frame,1,6D
0,A,11635,0:15.638.215,1 B,,250 KHz,002,Data Frame,1,6E
0,A,11636,0:15.638.447,1 B,,250 KHz,002,Data Frame,1,6F
0,A,11637,0:15.638.684,1 B,,250 KHz,002,Data Frame,1,70
0,A,11638,0:15.638.916,1 B,,250 KHz,002,Data Frame,1,71
0,A,11639,0:15.639.156,1 B,,250 KHz,002,Data Frame,1,72
0,A,11640,0:15.639.392,1 B,,250 KHz,002,Data Frame,1,73
0,A,11641,0:15.639.629,1 B,,250 KHz,002,Data Frame,1,74
0,A,11642,0:15.639.865,1 B,,250 KHz,002,Data Frame,1,75
0,A,11643,0:15.640.201,1 B,,250 KHz,002,Data Frame,1,76
0,A,11644,0:15.640.437,1 B,,250 KHz,002,Data Frame,1,77
0,A,11645,0:15.640.670,1 B,,250 KHz,002,Data Frame,1,78
0,A,11646,0:15.640.906,1 B,,250 KHz,002,Data Frame,1,79
0,A,11647,0:15.641.142,1 B,,250 KHz,002,Data Frame,1,7A
0,A,11648,0:15.641.374,1 B,,250 KHz,002,Data Frame,1,7B
0,A,11649,0:15.641.614,1 B,,250 KHz,002,Data Frame,1,7C
0,A,11650,0:15.641.859,1 B,,250 KHz,002,Data Frame,1,7D
0,A,11651,0:15.642.095,1 B,,250 KHz,002,Data Frame,1,7E
0,A,11652,0:15.642.331,1 B,,250 KHz,002,Data Frame,1,7F
0,A,11653,0:15.642.567,1 B,,250 KHz,002,Data Frame,1,80
0,A,11654,0:15.642.804,1 B,,250 KHz,002,Data Frame,1,81
0,A,11655,0:15.643.040,1 B,,250 KHz,002,Data Frame,1,82
0,A,11656,0:15.643.276,1 B,,250 KHz,002,Data Frame,1,83
0,A,11657,0:15.643.508,1 B,,250 KHz,002,Data Frame,1,84
0,A,11658,0:15.643.741,1 B,,250 KHz,002,Data Frame,1,85
0,A,11659,0:15.644.077,1 B,,250 KHz,002,Data Frame,1,86
0,A,11660,0:15.644.309,1 B,,250 KHz,002,Data Frame,1,87
0,A,11661,0:15.644.541,1 B,,250 KHz,002,Data Frame,1,88
0,A,11662,0:15.644.777,1 B,,250 KHz,002,Data Frame,1,89
0,A,11663,0:15.645.010,1 B,,250 KHz,002,Data Frame,1,8A
0,A,11664,0:15.645.242,1 B,,250 KHz,002,Data Frame,1,8B
0,A,11665,0:15.645.474,1 B,,250 KHz,002,Data Frame,1,8C
0,A,11666,0:15.645.710,1 B,,250 KHz,002,Data Frame,1,8D
0,A,11667,0:15.645.943,1 B,,250 KHz,002,Data Frame,1,8E
0,A,11668,0:15.646.175,1 B,,250 KHz,002,Data Frame,1,8F
0,A,11669,0:15.646.411,1 B,,250 KHz,002,Data Frame,1,90
0,A,11670,0:15.646.647,1 B,,250 KHz,002,Data Frame,1,91
0,A,11671,0:15.646.880,1 B,,250 KHz,002,Data Frame,1,92
0,A,11672,0:15.647.112,1 B,,250 KHz,002,Data Frame,1,93
0,A,11673,0:15.647.344,1 B,,250 KHz,002,Data Frame,1,94
0,A,11674,0:15.647.580,1 B,,250 KHz,002,Data Frame,1,95
0,A,11675,0:15.647.880,1 B,,250 KHz,002,Data Frame,1,96
0,A,11676,0:15.648.117,1 B,,250 KHz,002,Data Frame,1,97
0,A,11677,0:15.648.353,1 B,,250 KHz,002,Data Frame,1,98
0,A,11678,0:15.648.585,1 B,,250 KHz,002,Data Frame,1,99
0,A,11679,0:15.648.821,1 B,,250 KHz,002,Data Frame,1,9A
0,A,11680,0:15.649.058,1 B,,250 KHz,002,Data Frame,1,9B
0,A,11681,0:15.649.294,1 B,,250 KHz,002,Data Frame,1,9C
0,A,11682,0:15.649.526,1 B,,250 KHz,002,Data Frame,1,9D
0,A,11683,0:15.649.758,1 B,,250 KHz,002,Data Frame,1,9E
0,A,11684,0:15.649.995,1 B,,250 KHz,002,Data Frame,1,9F
0,A,11685,0:15.650.231,1 B,,250 KHz,002,Data Frame,1,A0
0,A,11686,0:15.650.463,1 B,,250 KHz,002,Data Frame,1,A1
0,A,11687,0:15.650.699,1 B,,250 KHz,002,Data Frame,1,A2
0,A,11688,0:15.650.931,1 B,,250 KHz,002,Data Frame,1,A3
0,A,11689,0:15.651.168,1 B,,250 KHz,002,Data Frame,1,A4
0,A,11690,0:15.651.404,1 B,,250 KHz,002,Data Frame,1,A5
0,A,11691,0:15.651.720,1 B,,250 KHz,002,Data Frame,1,A6
0,A,11692,0:15.651.952,1 B,,250 KHz,002,Data Frame,1,A7
0,A,11693,0:15.652.185,1 B,,250 KHz,002,Data Frame,1,A8
0,A,11694,0:15.652.421,1 B,,250 KHz,002,Data Frame,1,A9
0,A,11695,0:15.652.653,1 B,,250 KHz,002,Data Frame,1,AA
0,A,11696,0:15.652.885,1 B,,250 KHz,002,Data Frame,1,AB
0,A,11697,0:15.653.118,1 B,,250 KHz,002,Data Frame,1,AC
0,A,11698,0:15.653.350,1 B,,250 KHz,002,Data Frame,1,AD
0,A,11699,0:15.653.582,1 B,,250 KHz,002,Data Frame,1,AE
0,A,11700,0:15.653.818,1 B,,250 KHz,002,Data Frame,1,AF
0,A,11701,0:15.654.054,1 B,,250 KHz,002,Data Frame,1,B0
0,A,11702,0:15.654.291,1 B,,250 KHz,002,Data Frame,1,B1
0,A,11703,0:15.654.523,1 B,,250 KHz,002,Data Frame,1,B2
0,A,11704,0:15.654.755,1 B,,250 KHz,002,Data Frame,1,B3
0,A,11705,0:15.654.987,1 B,,250 KHz,002,Data Frame,1,B4
0,A,11706,0:15.655.224,1 B,,250 KHz,002,Data Frame,1,B5
0,A,11707,0:15.655.512,1 B,,250 KHz,002,Data Frame,1,B6
0,A,11708,0:15.655.744,1 B,,250 KHz,002,Data Frame,1,B7
0,A,11709,0:15.655.984,1 B,,250 KHz,002,Data Frame,1,B8
0,A,11710,0:15.656.221,1 B,,250 KHz,002,Data Frame,1,B9
0,A,11711,0:15.656.453,1 B,,250 KHz,002,Data Frame,1,BA
0,A,11712,0:15.656.689,1 B,,250 KHz,002,Data Frame,1,BB
0,A,11713,0:15.656.921,1 B,,250 KHz,002,Data Frame,1,BC
0,A,11714,0:15.657.153,1 B,,250 KHz,002,Data Frame,1,BD
0,A,11715,0:15.657.398,1 B,,250 KHz,002,Data Frame,1,BE
0,A,11716,0:15.657.634,1 B,,250 KHz,002,Data Frame,1,BF
0,A,11717,0:15.657.870,1 B,,250 KHz,002,Data Frame,1,C0
0,A,11718,0:15.658.114,1 B,,250 KHz,002,Data Frame,1,C1
0,A,11719,0:15.658.347,1 B,,250 KHz,002,Data Frame,1,C2
0,A,11720,0:15.658.579,1 B,,250 KHz,002,Data Frame,1,C3
0,A,11721,0:15.658.811,1 B,,250 KHz,002,Data Frame,1,C4
0,A,11722,0:15.659.047,1 B,,250 KHz,002,Data Frame,1,C5
0,A,11723,0:15.659.380,1 B,,250 KHz,002,Data Frame,1,C6
0,A,11724,0:15.659.612,1 B,,250 KHz,002,Data Frame,1,C7
0,A,11725,0:15.659.848,1 B,,250 KHz,002,Data Frame,1,C8
0,A,11726,0:15.660.080,1 B,,250 KHz,002,Data Frame,1,C9
0,A,11727,0:15.660.317,1 B,,250 KHz,002,Data Frame,1,CA
0,A,11728,0:15.660.549,1 B,,250 KHz,002,Data Frame,1,CB
0,A,11729,0:15.660.781,1 B,,250 KHz,002,Data Frame,1,CC
0,A,11730,0:15.661.013,1 B,,250 KHz,002,Data Frame,1,CD
0,A,11731,0:15.661.257,1 B,,250 KHz,002,Data Frame,1,CE
0,A,11732,0:15.661.498,1 B,,250 KHz,002,Data Frame,1,CF
0,A,11733,0:15.661.730,1 B,,250 KHz,002,Data Frame,1,D0
0,A,11734,0:15.661.962,1 B,,250 KHz,002,Data Frame,1,D1
0,A,11735,0:15.662.198,1 B,,250 KHz,002,Data Frame,1,D2
0,A,11736,0:15.662.435,1 B,,250 KHz,002,Data Frame,1,D3
0,A,11737,0:15.662.667,1 B,,250 KHz,002,Data Frame,1,D4
0,A,11738,0:15.662.899,1 B,,250 KHz,002,Data Frame,1,D5
0,A,11739,0:15.663.235,1 B,,250 KHz,002,Data Frame,1,D6
0,A,11740,0:15.663.468,1 B,,250 KHz,002,Data Frame,1,D7
0,A,11741,0:15.663.700,1 B,,250 KHz,002,Data Frame,1,D8
0,A,11742,0:15.663.936,1 B,,250 KHz,002,Data Frame,1,D9
0,A,11743,0:15.664.172,1 B,,250 KHz,002,Data Frame,1,DA
0,A,11744,0:15.664.404,1 B,,250 KHz,002,Data Frame,1,DB
0,A,11745,0:15.664.637,1 B,,250 KHz,002,Data Frame,1,DC
0,A,11746,0:15.664.869,1 B,,250 KHz,002,Data Frame,1,DD
0,A,11747,0:15.665.101,1 B,,250 KHz,002,Data Frame,1,DE
0,A,11748,0:15.665.341,1 B,,250 KHz,002,Data Frame,1,DF
0,A,11749,0:15.665.582,1 B,,250 KHz,002,Data Frame,1,E0
0,A,11750,0:15.665.818,1 B,,250 KHz,002,Data Frame,1,E1
0,A,11751,0:15.666.054,1 B,,250 KHz,002,Data Frame,1,E2
0,A,11752,0:15.666.290,1 B,,250 KHz,002,Data Frame,1,E3
0,A,11753,0:15.666.527,1 B,,250 KHz,002,Data Frame,1,E4
0,A,11754,0:15.666.759,1 B,,250 KHz,002,Data Frame,1,E5
0,A,11755,0:15.667.027,1 B,,250 KHz,002,Data Frame,1,E6
0,A,11756,0:15.667.263,1 B,,250 KHz,002,Data Frame,1,E7
0,A,11757,0:15.667.495,1 B,,250 KHz,002,Data Frame,1,E8
0,A,11758,0:15.667.728,1 B,,250 KHz,002,Data Frame,1,E9
0,A,11759,0:15.667.964,1 B,,250 KHz,002,Data Frame,1,EA
0,A,11760,0:15.668.208,1 B,,250 KHz,002,Data Frame,1,EB
0,A,11761,0:15.668.444,1 B,,250 KHz,002,Data Frame,1,EC
0,A,11762,0:15.668.677,1 B,,250 KHz,002,Data Frame,1,ED
0,A,11763,0:15.668.909,1 B,,250 KHz,002,Data Frame,1,EE
0,A,11764,0:15.669.141,1 B,,250 KHz,002,Data Frame,1,EF
0,A,11765,0:15.669.381,1 B,,250 KHz,002,Data Frame,1,F0
0,A,11766,0:15.669.618,1 B,,250 KHz,002,Data Frame,1,F1
0,A,11767,0:15.669.858,1 B,,250 KHz,002,Data Frame,1,F2
0,A,11768,0:15.670.094,1 B,,250 KHz,002,Data Frame,1,F3
0,A,11769,0:15.670.330,1 B,,250 KHz,002,Data Frame,1,F4
0,A,11770,0:15.670.570,1 B,,250 KHz,002,Data Frame,1,F5
0,A,11771,0:15.670.903,1 B,,250 KHz,002,Data Frame,1,F6
0,A,11772,0:15.671.147,1 B,,250 KHz,002,Data Frame,1,F7
0,A,11773,0:15.671.383,1 B,,250 KHz,002,Data Frame,1,F8
0,A,11774,0:15.671.619,1 B,,250 KHz,002,Data Frame,1,F9
0,A,11775,0:15.671.860,1 B,,250 KHz,002,Data Frame,1,FA
0,A,11776,0:15.672.096,1 B,,250 KHz,002,Data Frame,1,FB
0,A,11777,0:15.672.336,1 B,,250 KHz,002,Data Frame,1,FC
0,A,11778,0:15.672.580,1 B,,250 KHz,002,Data Frame,1,FD
0,A,11779,0:15.672.821,1 B,,250 KHz,002,Data Frame,1,FE
0,A,11780,0:15.673.057,1 B,,250 KHz,002,Data Frame,1,FF
0,A,11781,0:15.673.293,1 B,,250 KHz,002,Data Frame,1,00
0,A,11782,0:15.673.529,1 B,,250 KHz,002,Data Frame,1,01
0,A,11783,0:15.673.765,1 B,,250 KHz,002,Data Frame,1,02
0,A,11784,0:15.674.010,1 B,,250 KHz,002,Data Frame,1,03
0,A,11785,0:15.674.250,1 B,,250 KHz,002,Data Frame,1,04
0,A,11786,0:15.674.486,1 B,,250 KHz,002,Data Frame,1,05
0,A,11787,0:15.674.802,1 B,,250 KHz,002,Data Frame,1,06
0,A,11788,0:15.675.047,1 B,,250 KHz,002,Data Frame,1,07
0,A,11789,0:15.675.283,1 B,,250 KHz,002,Data Frame,1,08
0,A,11790,0:15.675.515,1 B,,250 KHz,002,Data Frame,1,09
0,A,11791,0:15.675.747,1 B,,250 KHz,002,Data Frame,1,0A
0,A,11792,0:15.675.984,1 B,,250 KHz,002,Data Frame,1,0B
0,A,11793,0:15.676.220,1 B,,250 KHz,002,Data Frame,1,0C
0,A,11794,0:15.676.452,1 B,,250 KHz,002,Data Frame,1,0D
0,A,11795,0:15.676.684,1 B,,250 KHz,002,Data Frame,1,0E
0,A,11796,0:15.676.916,1 B,,250 KHz,002,Data Frame,1,0F
0,A,11797,0:15.677.153,1 B,,250 KHz,002,Data Frame,1,10
0,A,11798,0:15.677.385,1 B,,250 KHz,002,Data Frame,1,11
0,A,11799,0:15.677.617,1 B,,250 KHz,002,Data Frame,1,12
0,A,11800,0:15.677.849,1 B,,250 KHz,002,Data Frame,1,13
0,A,11801,0:15.678.086,1 B,,250 KHz,002,Data Frame,1,14
0,A,11802,0:15.678.318,1 B,,250 KHz,002,Data Frame,1,15
0,A,11803,0:15.678.622,1 B,,250 KHz,002,Data Frame,1,16
0,A,11804,0:15.678.854,1 B,,250 KHz,002,Data Frame,1,17
0,A,11805,0:15.679.087,1 B,,250 KHz,002,Data Frame,1,18
0,A,11806,0:15.679.323,1 B,,250 KHz,002,Data Frame,1,19
0,A,11807,0:15.679.555,1 B,,250 KHz,002,Data Frame,1,1A
0,A,11808,0:15.679.787,1 B,,250 KHz,002,Data Frame,1,1B
0,A,11809,0:15.680.019,1 B,,250 KHz,002,Data Frame,1,1C
0,A,11810,0:15.680.252,1 B,,250 KHz,002,Data Frame,1,1D
0,A,11811,0:15.680.484,1 B,,250 KHz,002,Data Frame,1,1E
0,A,11812,0:15.680.728,1 B,,250 KHz,002,Data Frame,1,1F
0,A,11813,0:15.680.964,1 B,,250 KHz,002,Data Frame,1,20
0,A,11814,0:15.681.197,1 B,,250 KHz,002,Data Frame,1,21
0,A,11815,0:15.681.429,1 B,,250 KHz,002,Data Frame,1,22
0,A,11816,0:15.681.661,1 B,,250 KHz,002,Data Frame,1,23
0,A,11817,0:15.681.897,1 B,,250 KHz,002,Data Frame,1,24
0,A,11818,0:15.682.130,1 B,,250 KHz,002,Data Frame,1,25
0,A,11819,0:15.682.450,1 B,,250 KHz,002,Data Frame,1,26
0,A,11820,0:15.682.682,1 B,,250 KHz,002,Data Frame,1,27
0,A,11821,0:15.682.918,1 B,,250 KHz,002,Data Frame,1,28
0,A,11822,0:15.683.154,1 B,,250 KHz,002,Data Frame,1,29
0,A,11823,0:15.683.387,1 B,,250 KHz,002,Data Frame,1,2A
0,A,11824,0:15.683.623,1 B,,250 KHz,002,Data Frame,1,2B
0,A,11825,0:15.683.855,1 B,,250 KHz,002,Data Frame,1,2C
0,A,11826,0:15.684.087,1 B,,250 KHz,002,Data Frame,1,2D
0,A,11827,0:15.684.324,1 B,,250 KHz,002,Data Frame,1,2E
0,A,11828,0:15.684.560,1 B,,250 KHz,002,Data Frame,1,2F
0,A,11829,0:15.684.792,1 B,,250 KHz,002,Data Frame,1,30
0,A,11830,0:15.685.024,1 B,,250 KHz,002,Data Frame,1,31
